class,feature,mean_abs_shap_mean,mean_abs_shap_std,mean_abs_shap_min,mean_abs_shap_max,stability_cv
not_churned,attempt_last_payment_method_type,0.0,0.0,0.0,0.0,
not_churned,attempt_night_rate,0.0006372036242838783,0.0005662346871065765,0.0,0.001082692696551884,0.8886243981159707
not_churned,attempt_span_days,0.006487641750724099,0.004574160716131252,0.0037243880160306186,0.011767507689148351,0.70505753737415
not_churned,attempt_success_count,0.0005781593964883838,0.00010631367100145233,0.0005051245831644444,0.0007001287409508389,0.1838829769907378
not_churned,attempt_success_rate,0.0003023243858673109,0.0005236411966892407,0.0,0.0009069731576019326,1.7320508075688772
not_churned,attempt_unique_transactions,0.00020866407912158874,0.0001527853272247401,7.4604394979301e-05,0.0003750133907388566,0.7322071334362823
not_churned,attempt_weekend_rate,0.00728526750133857,0.0017629102946266002,0.00555844106705929,0.009082171776981814,0.24198291885681467
not_churned,attempts_per_purchase,0.001032609236691168,0.0015957154653718885,0.0,0.0028705024709275236,1.545323640998123
not_churned,country_code,0.10973544365906247,0.015547684379191998,0.09192177449015868,0.12057499203779569,0.1416833418698991
not_churned,failure_authentication_required_count,1.5562145036601802e-06,2.6954425878150147e-06,0.0,4.668643510980541e-06,1.7320508075688772
not_churned,failure_card_declined_count,0.00033012011536945107,0.00028032200113980375,4.2696417808292994e-05,0.0006027549562159456,0.8491515302728033
not_churned,failure_do_not_honor_count,0.0,0.0,0.0,0.0,
not_churned,failure_expired_card_count,1.4405268910982866e-06,1.6000019992352917e-06,0.0,3.162622710138105e-06,1.1107060958892743
not_churned,failure_generic_decline_count,0.0,0.0,0.0,0.0,
not_churned,failure_incorrect_cvc_count,0.0,0.0,0.0,0.0,
not_churned,failure_insufficient_funds_count,0.0,0.0,0.0,0.0,
not_churned,failure_processing_error_count,2.4249194333447826e-06,4.200083662814294e-06,0.0,7.274758300034347e-06,1.732050807568877
not_churned,failures_per_purchase,0.001885099974190657,0.0014774384876311206,0.0009128753740230517,0.003585258805448384,0.7837454288149568
not_churned,is_3d_secure_authenticated_rate,0.006876349944342293,0.0020266266437787396,0.0045430162053503274,0.008197550952898912,0.29472418654990107
