fold,feature,weighted_f1_drop,macro_f1_drop,not_churned_f1_drop,vol_churn_f1_drop,invol_churn_f1_drop,evaluation_users
fold_2,attempt_last_billing_address_country,0.00348797375539589,-0.0012099350914511753,0.018287406184357313,-0.015353035488471889,-0.006564175970239061,15000
fold_2,attempt_last_card_3d_secure_support,0.0066975260463815744,0.005629016403276121,0.00961741178295561,-0.0038999602685013124,0.011169597695374012,15000
fold_2,attempt_last_card_brand,0.002035956553044116,0.0022199063934880137,0.0014564660636057214,0.002773567926511178,0.002429685190347086,15000
fold_2,attempt_last_card_country,0.030249373721367268,0.017664121519581688,0.06971886999749233,-0.02272500506365349,0.005998499624906228,15000
fold_2,attempt_last_card_funding,0.017099341105704602,0.019744625023533136,0.009307235407502668,0.035364021186149536,0.014562618476947287,15000
fold_2,attempt_last_cvc_check,0.0028193151262103644,0.0027124151338297486,0.002902285897964041,-0.0012000301279615488,0.006434989631486643,15000
fold_2,attempt_last_digital_wallet,0.0007723599217236421,0.0009268214990224011,0.00024813522617905814,0.0008593328300822711,0.001672996440805985,15000
fold_2,attempt_last_payment_method_type,0.0,0.0,0.0,0.0,0.0,15000
fold_2,attempt_last_bank_name,0.014608047810612423,0.017244918599855052,0.004817883729524519,0.004195190017318384,0.04272168205272209,15000
fold_2,attempt_last_bank_country,0.003972434173268313,0.004180848551633698,0.0033086683773411174,0.004706199318147308,0.004527677959412557,15000
fold_2,attempt_last_failure_code,0.0006534894961897075,0.0012159399037509622,-0.001214453250816927,0.001549538455258126,0.0033127345068116876,15000
fold_2,attempt_span_days,0.0004451345379045124,0.0005485810593337526,0.0001218621684370147,0.0008968867158643534,0.0006269942936997785,15000
fold_2,attempt_success_rate,9.090804876765723e-06,-3.887939186819622e-05,0.00017666796570725563,4.9593300191497214e-05,-0.000342899441503397,15000
fold_2,purchase_count,0.0002936933377837292,0.0003111819153109874,0.00023450904586996835,0.0003059446221906348,0.000393092077872359,15000
fold_2,purchase_unique_transactions,0.0004488181113860845,0.00060055490859795,2.5940980493244226e-05,0.0018373008894899678,-6.157714418925098e-05,15000
fold_2,purchase_active_days,-7.966127838543446e-05,-0.00018237627384248833,0.00022086154133493796,-0.0008177397441149759,4.9749381252461866e-05,15000
fold_2,purchase_amount_sum,0.0011791392793610855,0.0016869288459633314,-0.00031067000794771094,0.004769639295709616,0.0006018172501280894,15000
fold_2,purchase_amount_mean,0.0010932157871113013,0.0012841955297406282,0.0004957937276199864,0.0019186430348890338,0.0014381498267128645,15000
fold_2,purchase_amount_std,0.0006042706668906161,0.00042306258247154505,0.001190187932217257,9.078145547464223e-05,-1.1781640277208627e-05,15000
fold_2,purchase_amount_max,-7.957347815312765e-05,-3.21428406986346e-05,-0.00021457372096778116,0.0003146151652861917,-0.00019646996641431436,15000
fold_2,purchase_first_day,0.0,0.0,0.0,0.0,0.0,15000
fold_2,purchase_last_day,0.0006207365069262893,0.0008192250827355196,3.3663399423455864e-05,0.00195736323052792,0.00046664861825529425,15000
fold_2,purchase_type_nunique,0.0006129830191455854,0.0006330208877418642,0.0006272277341461407,0.0017879639613375686,-0.0005161290322580614,15000
fold_2,purchase_last_type,0.000799618314499928,0.0008859106043135889,0.0005522258076302577,0.0014915732224637934,0.0006139327828468266,15000
fold_2,purchase_count_d1,0.0008110920713721992,0.0008128195604222843,0.0008545935845856167,0.0015104797695829064,7.338532709849632e-05,15000
fold_2,purchase_spend_d1,0.001333820975275013,0.001944408577222223,-0.0005362974361741157,0.004537605100491393,0.0018319180673494473,15000
fold_2,purchase_count_d3,0.0008569797282325098,0.0009543642390419382,0.0005953678899187631,0.0018866202631402373,0.00038110456406670323,15000
fold_2,purchase_spend_d3,0.0005763514148648952,0.0009210645055692801,-0.0003887584585370307,0.003668081007502988,-0.0005161290322580614,15000
fold_2,purchase_count_d7,5.262623958235402e-05,4.394170313942736e-05,8.223180922661832e-05,4.9593300191497214e-05,0.0,15000
fold_2,purchase_spend_d7,0.0007485980125900848,0.001046128335040697,-0.00019457780188414375,0.0018585033885916702,0.0014744594184145088,15000
fold_2,purchase_count_d14,-2.6291931987443284e-05,-1.527522506011847e-05,-4.414042641331939e-05,0.0002563792673621057,-0.0002580645161290307,15000
fold_2,purchase_spend_d14,0.0004449708363861715,0.0003387411010706831,0.0008794958789551943,0.0014320287415475752,-0.0012953013172907202,15000
fold_2,purchase_span_days,0.0003341710776600948,0.0004455494034810159,0.0,0.0010170557333017416,0.00031959247714136163,15000
fold_2,attempts_per_purchase,0.0003785090732764118,0.0003927880186980204,0.00031674012212512537,0.00019826749568579993,0.0006633564382831358,15000
fold_2,failures_per_purchase,0.00026668768989090985,0.00029572148689460676,0.00020254703511846106,0.0007696852311269708,-8.506780556166715e-05,15000
fold_2,spend_per_attempt,0.0008516870990888936,0.0010414073448445915,0.00031674012212512537,0.0024998344009175555,0.0003076475114910382,15000
fold_2,purchase_attempt_gap,1.582813460976329e-05,2.8449172554845248e-05,0.0,0.0004050224809272751,-0.00031967496326268385,15000
fold_2,activity_days_total,0.0,0.0,0.0,0.0,0.0,15000
fold_3,subscription_plan,0.0003102558548490064,0.0012913798481565264,-0.0027126341067692517,0.007659465384343367,-0.001072691733104647,15000
fold_3,country_code,0.018775910895881376,0.011541888987998794,0.04058820009378139,-0.02745311962703062,0.021490586497245445,15000
fold_3,signup_weekday,0.0003018753461551116,0.0007282608623975229,-0.0009813149956201528,0.0029855217333016326,0.00018057584951097772,15000
fold_3,signup_hour,-0.0001658691191392947,-0.00023846984336178823,5.5366332148865105e-05,-0.0006687236770537841,-0.00010205218518072323,15000
fold_3,signup_is_weekend,0.0006645976106924856,0.0011270964957904583,-0.0007698831429037156,0.004287787919276254,-0.000136615289001496,15000
fold_3,quiz_rows,0.0,0.0,0.0,0.0,0.0,15000
fold_3,quiz_missing_answers,-0.0010314266761557445,-0.0011393489504585852,-0.0006528790977037291,-0.0026093342481881554,-0.00015583350548409314,15000
fold_3,quiz_answered,-0.0006849306370976249,-0.0007938212096291197,-0.000391962582541594,-0.0007896695851716262,-0.0011998314611744165,15000
fold_3,quiz_source,0.0062961339839447406,0.00582567678589041,0.007303216086274822,0.010167624656888585,6.189614507712271e-06,15000
fold_3,quiz_flow_type,0.0,0.0,0.0,0.0,0.0,15000
fold_3,quiz_team_size,-9.034080537762001e-06,0.00037314654243081335,-0.0012499809531548722,0.003914029433540911,-0.0015446088530935986,15000
fold_3,quiz_experience,0.0029951358119665317,0.0025535917280067877,0.004207396433356103,0.0021643182558552243,0.0012890604948088136,15000
